AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,LATITUDE,LONGITUDE
EUX,F.D. Roosevelt,"St. Eustatius, Bonaire, Sint Eustatius, and Saba",17.49305556,-62.97777778
EVC,Eva Creek Airport,"Eva Creek, AK",64.04222222,-148.8627778
EVE,Evenes Airport,"Evenes, Norway",68.49138889,16.67805556
EVG,Sveg Airport,"Sveg, Sweden",62.04777778,14.42305556
EVM,Eveleth Virginia Municipal,"Eveleth, MN",47.42416667,-92.49666667
EVN,Zvartnots,"Yerevan, Armenia",40.14722222,44.39583333
EVV,Evansville Regional,"Evansville, IN",38.04083333,-87.52861111
EVW,Evanston-Uinta County Burns Field,"Evanston, WY",41.27472222,-111.0347222
EVX,Evreux Fauville,"Evreux, France",49.02861111,1.22
EWB,New Bedford Regional,"New Bedford/Fall River, MA",41.67666667,-70.95777778
EWK,Newton City County,"Newton, KS",38.05722222,-97.27527778
EWN,Coastal Carolina Regional,"New Bern/Morehead/Beaufort, NC",35.07277778,-77.04305556
EWR,Newark Liberty International,"Newark, NJ",40.6925,-74.16861111
EXI,Excursion Inlet Seaplane Base,"Excursion Inlet, AK",58.42083333,-135.4472222
EXT,Exeter Airport,"Exeter, United Kingdom",50.73416667,-3.41388889
EXU,George Town Airport,"George Town, The Bahamas",23.46638889,-75.78194444
EYL,Yelimane Airport,"Yelimane, Mali",15.12305556,-10.56833333
EYP,El Yopal Airport,"El Yopal, Colombia",5.31916667,-72.38416667
EYW,Key West International,"Key West, FL",24.55611111,-81.76
EZE,Ministro Pistarini,"Ezeiza, Argentina",-34.82361111,-58.52861111
EZS,Elazig Airport,"Elazig, Turkey",38.59777778,39.28138889
F70,French Valley,"Murrieta/Temecula, CA",33.57416667,-117.1283333
FAB,Farnborough Airport,"Farnborough, United Kingdom",51.27583333,-0.77666667
FAE,Vagar,"Sorvagur, Denmark",62.06361111,-7.27722222
FAI,Fairbanks International,"Fairbanks, AK",64.815,-147.8563889
FAJ,Diego Jimenez Torres,"Fajardo, PR",18.30888889,-65.66166667
FAK,False Island Airport,"False Island, AK",57.51666667,-135.2166667
FAL,Falcon State Park,"Roma, TX",26.58333333,-99.13333333
FAM,Farmington Regional,"Farmington, MO",37.76111111,-90.42861111
FAN,Lista,"Farsund, Norway",58.09944444,6.62611111
FAO,Faro Airport,"Faro, Portugal",37.01527778,-7.97222222
FAR,Hector International,"Fargo, ND",46.92055556,-96.81583333
FAT,Fresno Yosemite International,"Fresno, CA",36.77666667,-119.7188889
FAU,Fairmount Island Airport,"Fairmount Island, AK",60.89611111,-147.4466667
FAV,Fakarava Airport,"Fakarava, French Polynesia",-16.05472222,-145.6580556
FAY,Fayetteville Regional/Grannis Field,"Fayetteville, NC",34.99111111,-78.88027778
FBG,Simmons AAF,"Fort Bragg, NC",35.13194444,-78.93611111
FBK,Ladd AAF,"Fairbanks, AK",64.83666667,-147.6163889
FBM,Lubumbashi International,"Lubumbashi, Congo (Kinshasa)",-11.59138889,27.53083333
FBR,Fort Bridger Airport,"Fort Bridger, WY",41.39333333,-110.4058333
FBS,Friday Harbor Seaplane Base,"Friday Harbor, WA",48.5375,-123.0083333
FBU,Fornebu,"Oslo, Norway",59.89472222,10.61888889
FCA,Glacier Park International,"Kalispell, MT",48.31055556,-114.2561111
FCH,Fresno Chandler Executive,"Fresno, CA",36.73222222,-119.8202778
FCM,Flying Cloud,"Minneapolis, MN",44.8275,-93.45861111
FCO,Fiumicino,"Rome, Italy",41.80444444,12.25083333
FCS,Butts AAF,"Colorado Springs, CO",38.67833333,-104.7563889
FDE,Forde Airport,"Forde, Norway",61.45916667,5.8475
FDF,Martinique Aime Cesaire,"Fort de France, Martinique",14.59083333,-61.00444444
FDH,Friedrichshafen Airport,"Friedrichshafen, Germany",47.67138889,9.51138889
FDK,Frederick Municipal,"Frederick, MD",39.4175,-77.37416667
FDR,Frederick Regional,"Frederick, OK",34.35222222,-98.98388889
FDU,Bandundu Airport,"Bandundu, Congo (Kinshasa)",-3.31138889,17.38166667
FDY,Findlay Airport,"Findlay, OH",41.01194444,-83.66861111
FEG,Fergana Airport,"Fergana, Uzbekistan",40.35833333,71.74472222
FEN,Fernando de Noronha Airport,"Fernando de Noronha, Brazil",-3.85444444,-32.42305556
FEP,Albertus,"Freeport, IL",42.24611111,-89.58194444
FET,Fremont Municipal,"Fremont, NE",41.45,-96.52111111
FEW,Francis E. Warren AFB Heliport,"Cheyenne, WY",41.14166667,-104.8713889
FEZ,Saiss International,"Fez, Morocco",33.92722222,-4.97777778
FFD,RAF Fairford,"Fairford, United Kingdom",51.68361111,-1.79
FFM,Fergus Falls Municipal-Einar Mickelson Field,"Fergus Falls, MN",46.28444444,-96.1575
FFO,Wright-Patterson AFB,"Dayton, OH",39.82611111,-84.04833333
FFT,Capital City,"Frankfort, KY",38.18166667,-84.90666667
FGD,Fderik Airport,"Fderik, Mauritania",22.67194444,-12.72805556
FGI,Fagali I,"Apia, Samoa",-13.84916667,-171.7394444
FHU,Sierra Vista Municipal-Libby AAF,"Fort Huachuca, AZ",31.58833333,-110.3444444
FIC,Fire Cove Airport,"Fire Cove, AK",55.77777778,-131.5375
FID,Elizabeth Field,"Fishers Island, NY",41.25222222,-72.03166667
FIH,N'Djili International,"Kinshasa, Congo (Kinshasa)",-4.38722222,15.44222222
FIL,Fillmore Municipal,"Fillmore, UT",38.95805556,-112.3630556
FIN,Finschhafen Airport,"Finschhafen, Papua New Guinea",-6.62138889,147.8538889
FIZ,Fitzroy Crossing Airport,"Fitzroy Crossing, Australia",-18.18361111,125.5597222
FJR,Fujairah International,"Al-Fujairah, United Arab Emirates",25.11222222,56.32416667
FKB,Karlsruhe/Baden-Baden Airport,"Karlsruhe/Baden-Baden, Germany",48.77944444,8.08055556
FKI,Bangoka International,"Kisangani, Congo (Kinshasa)",0.48166667,25.33805556
FKJ,Fukui Airport,"Fukui, Japan",36.14277778,136.2238889
FKL,Venango Regional,"Franklin/Oil City, PA",41.3775,-79.86055556
FKS,Fukushima Airport,"Fukushima, Japan",37.2275,140.4280556
FL1,Zephyrhills Municipal,"Zephyrhills, FL",28.22805556,-82.15611111
FL2,Valkaria Airport,"Valkaria, FL",27.96083333,-80.55833333
FL3,Vosikas,"Chipley, FL",30.78,-85.59805556
FL4,Flagler Executive,"Bunnell, FL",29.46527778,-81.20777778
FL5,Williston Municipal,"Williston, FL",29.35555556,-82.47194444
FLA,Gustavo Artunduaga Paredes,"Florencia, Colombia",1.58944444,-75.56444444
FLB,Floriano Airport,"Floriano, Brazil",-6.8,-43.03333333
FLD,Fond Du Lac County,"Fond Du Lac, WI",43.77111111,-88.48833333
FLF,Flensburg Schaeferhaus,"Flensburg, Germany",54.77194444,9.37833333
FLG,Flagstaff Pulliam,"Flagstaff, AZ",35.14027778,-111.6691667
FLJ,Falls Bay Airport,"Falls Bay, AK",60.51666667,-148
FLL,Fort Lauderdale-Hollywood International,"Fort Lauderdale, FL",26.07166667,-80.14972222
FLN,Hercilio Luz International,"Florianopolis, Brazil",-27.67055556,-48.54722222
FLO,Florence Regional,"Florence, SC",34.18527778,-79.72388889
FLR,Firenze,"Florence, Italy",43.81,11.20222222
FLS,Flinders Island Airport,"Flinders Island, Australia",-40.09138889,147.9927778
FLT,Flat Airport,"Flat, AK",62.45277778,-157.9891667
FLU,Flushing,"New York, NY",40.77916667,-73.83277778
FLV,Sherman AAF,"Leavenworth, KS",39.36833333,-94.91472222
FLW,Flores,"Santa Cruz das Flores, Portugal",39.45555556,-31.13138889
FLX,Fallon Municipal,"Fallon, NV",39.49916667,-118.7488889
FMA,Formosa Airport,"Formosa, Argentina",-26.21277778,-58.22805556
FMC,Five Mile Camp Airport,"Five Mile Camp, AK",65.92694444,-149.84
FMH,Cape Cod CGAS,"Falmouth, MA",41.65916667,-70.52277778
FMI,Kalemie Airport,"Kalemie, Congo (Kinshasa)",-5.87555556,29.24944444
FMN,Four Corners Regional,"Farmington, NM",36.74138889,-108.23
FMO,Muenster Osnabrueck,"Greven, Germany",52.13472222,7.685
FMS,Fort Madison Municipal,"Fort Madison, IA",40.65916667,-91.32777778
FMY,Page Field,"Fort Myers, FL",26.58666667,-81.86333333
FNA,Freetown Lungi,"Freetown, Sierra Leone",8.61638889,-13.19555556
FNC,Madeira,"Funchal, Portugal",32.69777778,-16.77444444
FNI,Nimes Garons,"Nimes, France",43.7575,4.41611111
FNJ,Pyongyang International,"Pyongyang, North Korea",39.22527778,125.6730556
FNL,Northern Colorado Regional,"Fort Collins/Loveland, CO",40.45194444,-105.0113889
FNR,Funter Bay,"Funter Bay Alaska, AK",58.25,-134.9
FNT,Bishop International,"Flint, MI",42.96555556,-83.74472222
FOB,Fort Bragg Airport,"Fort Bragg, CA",39.47444444,-123.7955556
FOC,Changle,"Fuzhou, China",25.93472222,119.6636111
FOD,Fort Dodge Regional,"Fort Dodge, IA",42.55111111,-94.19194444
FOE,Topeka Regional,"Topeka, KS",38.95083333,-95.66361111
FOG,Foggia Airport,"Foggia, Italy",41.42666667,15.53944444
FOK,Francis S. Gabreski,"Westhampton, NY",40.84361111,-72.63166667
FOR,Pinto Martins International,"Fortaleza, Brazil",-3.77638889,-38.5325
FPO,Grand Bahama International,"Freeport, The Bahamas",26.55861111,-78.69555556
FPR,Treasure Coast International,"Fort Pierce, FL",27.4975,-80.37277778
FPY,Perry-Foley,"Perry, FL",30.07083333,-83.58166667
FQA,Patching Lake Airport,"Patching Lake, AK",55.60611111,-131.4833333
FQB,San Nicolas Island NOLF,"Ventura, CA",33.23888889,-119.4569444
FQC,Lilly Lake,"Kodiak, AK",57.80555556,-152.3805556
FQD,Trident Volcano,"Katmai National Park, AK",58.235,-155.1036111
FQE,Annex Creek Airport,"Annex Creek, AK",58.31333333,-134.1041667
FQF,Davidson Creek Airport,"Davidson Creek, AK",58.35277778,-133.9913889
FQG,Snettisham Airport,"Snettisham, AK",58.13444444,-133.7294444
FQH,Fire Island Airport,"Fire Island, AK",61.16833333,-150.1605556
FQI,Georgetown Scott County Regional,"Scott, KY",38.23444444,-84.43472222
FQJ,Greens Creek Airport,"Greens Creek, AK",58.09861111,-134.76
FQK,Gull Cove Airport,"Gull Cove, AK",58.21472222,-136.1563889
FQL,Flora Municipal,"Flora, IL",38.665,-88.45305556
FQN,Karta Lake Airport,"Karta Lake, AK",55.56222222,-132.6305556
FQO,Manzanita Lake Airport,"Manzanita Lake, AK",55.56666667,-131.0563889
FQP,Shrimp Bay Airport,"Shrimp Bay, AK",55.83444444,-131.4847222
FQQ,Dry Bay Airport,"Dry Bay, AK",59.14666667,-138.5636111
FQR,Josephine Lake Airport,"Josephine Lake, AK",55.24361111,-132.5733333
FQU,Libby Airport,"Libby, MT",48.28388889,-115.4902778
FQV,Volcano Bay Airport,"Volcano Bay, AK",53.81444444,-167.1194444
FQW,Fort Glenn Airport,"Fort Glenn, AK",53.36666667,-167.8833333
FQX,Babe Islands Airport,"Babe Islands, AK",55.21027778,-132.1319444
FQY,Kahli Cove Airport,"Kahli Cove, AK",55.92638889,-133.2527778
FRA,Frankfurt Main,"Frankfurt, Germany",50.0325,8.54055556
FRC,Tenente Lund Pressoto,"Franca, Brazil",-20.59222222,-47.38333333
FRD,Friday Harbor Airport,"Friday Harbor, WA",48.52194444,-123.0244444
FRF,Rhein Main AFB,"Frankfurt, Germany",50.03027778,8.58805556
FRG,Republic,"East Farmingdale, NY",40.72888889,-73.41333333
FRL,Forli Airport,"Forli, Italy",44.19472222,12.07
FRM,Fairmont Municipal,"Fairmont, MN",43.64388889,-94.41555556
FRO,Floro Airport,"Floro, Norway",61.58277778,5.01861111
FRP,Fresh Water Bay Airport,"Fresh Water Bay, AK",57.85,-134.9833333
FRR,Front Royal-Warren County,"Front Royal, VA",38.9175,-78.25333333
FRS,Flores Airport,"Flores, Guatemala",16.91666667,-89.88333333
FRU,Manas,"Bishkek, Kyrgyzstan",43.06138889,74.4775
FRW,Francistown Airport,"Francistown, Botswana",-21.15916667,27.46861111
FRY,Eastern Slopes Regional,"Fryeburg, ME",43.99111111,-70.94777778
FSC,Figari Sud Corse,"Figari, France",41.50222222,9.09694444
FSD,Joe Foss Field,"Sioux Falls, SD",43.58194444,-96.74194444
FSI,Henry Post AAF,"Fort Sill, OK",34.64972222,-98.40222222
FSK,Fort Scott Municipal,"Fort Scott, KS",37.79833333,-94.76944444
FSM,Fort Smith Regional,"Fort Smith, AR",35.33666667,-94.3675
FSP,Saint Pierre,"St. Pierre, Saint Pierre and Miquelon",46.76277778,-56.17527778
FST,Fort Stockton Pecos County,"Ft. Stockton, TX",30.91527778,-102.9127778
FSZ,Shizuoka Airport,"Shizuoka, Japan",34.79611111,138.1894444
